,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,RNN,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hpass_RNNsyst_up,Cosmics_Data_SR,Cosmics_Data_SR,,,1.0,shapes,Up,RNNsyst
1,data_obs,pass,default,black,DATA,1.0,RNN,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hpass_RNNsyst_down,Cosmics_Data_SR,Cosmics_Data_SR,,,1.0,shapes,Down,RNNsyst
2,data_obs,pass,default,black,DATA,1.0,pT,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hpass_pTsyst_up,Cosmics_Data_SR,Cosmics_Data_SR,,,1.0,shapes,Up,pTsyst
3,data_obs,pass,default,black,DATA,1.0,pT,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hpass_pTsyst_down,Cosmics_Data_SR,Cosmics_Data_SR,,,1.0,shapes,Down,pTsyst
4,data_obs,pass,default,black,DATA,1.0,t0,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hpass_t0syst_up,Cosmics_Data_SR,Cosmics_Data_SR,,,1.0,shapes,Up,t0syst
5,data_obs,pass,default,black,DATA,1.0,t0,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hpass_t0syst_down,Cosmics_Data_SR,Cosmics_Data_SR,,,1.0,shapes,Down,t0syst
6,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hpass,Cosmics_Data_SR,Cosmics_Data_SR,,,,,,
25,Signal_M5000GeV_SR,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v4/EaDM_Signal_M5000GeV_SR.root,hpass,Signal_M5000GeV_SR,DM signal,,1.001,,lnN,,
26,Signal_M5000GeV_SR,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v4/EaDM_Signal_M5000GeV_SR.root,hpass,Signal_M5000GeV_SR,DM signal,,,,,,
27,data_obs,fail,default,black,DATA,1.0,RNN,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hfail_RNNsyst_up,Cosmics_Data_SR,Cosmics_Data_SR,,,1.0,shapes,Up,RNNsyst
28,data_obs,fail,default,black,DATA,1.0,RNN,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hfail_RNNsyst_down,Cosmics_Data_SR,Cosmics_Data_SR,,,1.0,shapes,Down,RNNsyst
29,data_obs,fail,default,black,DATA,1.0,pT,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hfail_pTsyst_up,Cosmics_Data_SR,Cosmics_Data_SR,,,1.0,shapes,Up,pTsyst
30,data_obs,fail,default,black,DATA,1.0,pT,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hfail_pTsyst_down,Cosmics_Data_SR,Cosmics_Data_SR,,,1.0,shapes,Down,pTsyst
31,data_obs,fail,default,black,DATA,1.0,t0,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hfail_t0syst_up,Cosmics_Data_SR,Cosmics_Data_SR,,,1.0,shapes,Up,t0syst
32,data_obs,fail,default,black,DATA,1.0,t0,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hfail_t0syst_down,Cosmics_Data_SR,Cosmics_Data_SR,,,1.0,shapes,Down,t0syst
33,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hfail,Cosmics_Data_SR,Cosmics_Data_SR,,,,,,
52,Signal_M5000GeV_SR,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v4/EaDM_Signal_M5000GeV_SR.root,hfail,Signal_M5000GeV_SR,DM signal,,1.001,,lnN,,
53,Signal_M5000GeV_SR,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v4/EaDM_Signal_M5000GeV_SR.root,hfail,Signal_M5000GeV_SR,DM signal,,,,,,
