../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M800GeV_SR/Signal_M800GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M900GeV_SR/Signal_M900GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M1000GeV_SR/Signal_M1000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M1100GeV_SR/Signal_M1100GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M1300GeV_SR/Signal_M1300GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M1400GeV_SR/Signal_M1400GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M1500GeV_SR/Signal_M1500GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M1600GeV_SR/Signal_M1600GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M1700GeV_SR/Signal_M1700GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M1800GeV_SR/Signal_M1800GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M1900GeV_SR/Signal_M1900GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M2000GeV_SR/Signal_M2000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M2100GeV_SR/Signal_M2100GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M2200GeV_SR/Signal_M2200GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M2300GeV_SR/Signal_M2300GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M2400GeV_SR/Signal_M2400GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M2500GeV_SR/Signal_M2500GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M2700GeV_SR/Signal_M2700GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M2800GeV_SR/Signal_M2800GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M2900GeV_SR/Signal_M2900GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M3000GeV_SR/Signal_M3000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M3250GeV_SR/Signal_M3250GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M3500GeV_SR/Signal_M3500GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M3750GeV_SR/Signal_M3750GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M4000GeV_SR/Signal_M4000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M4250GeV_SR/Signal_M4250GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M4500GeV_SR/Signal_M4500GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M4750GeV_SR/Signal_M4750GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M12500GeV_SR/Signal_M12500GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M15000GeV_SR/Signal_M15000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M17500GeV_SR/Signal_M17500GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M20000GeV_SR/Signal_M20000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M22500GeV_SR/Signal_M22500GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M25000GeV_SR/Signal_M25000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M27500GeV_SR/Signal_M27500GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M30000GeV_SR/Signal_M30000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M35000GeV_SR/Signal_M35000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M37500GeV_SR/Signal_M37500GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M40000GeV_SR/Signal_M40000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M42500GeV_SR/Signal_M42500GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M45000GeV_SR/Signal_M45000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M47500GeV_SR/Signal_M47500GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M50000GeV_SR/Signal_M50000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M55000GeV_SR/Signal_M55000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M60000GeV_SR/Signal_M60000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M65000GeV_SR/Signal_M65000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M70000GeV_SR/Signal_M70000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M75000GeV_SR/Signal_M75000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M80000GeV_SR/Signal_M80000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M85000GeV_SR/Signal_M85000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area,../rpf2x0_Binningv10_Inputv25_SR_Blind/rpf2x0_Signal_M90000GeV_SR/Signal_M90000GeV_SR-2x0_area
1600,1800,2000,2200,2600,2800,3000,3200,3400,3600,3800,4000,4200,4400,4600,4800,5000,5400,5600,5800,6000,6500,7000,7500,8000,8500,9000,9500,25000,30000,35000,40000,45000,50000,55000,60000,70000,75000,80000,85000,90000,95000,100000,110000,120000,130000,140000,150000,160000,170000,180000,185000,190000,195000,200000,225000,250000,275000,300000,325000,350000,375000,400000,425000,450000,475000,500000,600000,700000,800000,900000,1000000
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6.780503e-01, 5.832724e-01, 5.091595e-01, 4.498630e-01, 3.614446e-01, 3.277876e-01, 2.991775e-01, 2.746049e-01, 2.533072e-01, 2.346981e-01, 2.183208e-01, 2.038137e-01, 1.908880e-01, 1.793098e-01, 1.688882e-01, 1.594660e-01, 1.509126e-01, 1.359917e-01, 1.294538e-01, 1.234382e-01, 1.178876e-01, 1.057772e-01, 9.559129e-02, 8.703545e-02, 7.967387e-02, 7.335606e-02, 6.782450e-02, 6.299694e-02, 1.662128e-02, 1.291718e-02, 1.043556e-02, 8.673806e-03, 7.367893e-03, 6.366913e-03, 5.578885e-03, 4.944813e-03, 3.992969e-03, 3.628506e-03, 3.317712e-03, 3.050028e-03, 2.817439e-03, 2.565714e-03, 2.352696e-03, 2.013122e-03, 1.755420e-03, 1.553540e-03, 1.391158e-03, 1.257660e-03, 1.145905e-03, 1.050937e-03, 9.692188e-04, 9.324891e-04, 8.981546e-04, 8.659901e-04, 8.357984e-04, 7.090036e-04, 6.122591e-04, 5.362599e-04, 4.751760e-04, 4.251570e-04, 3.835557e-04, 3.484935e-04, 3.186020e-04, 2.928624e-04, 2.705017e-04, 2.509234e-04, 2.336608e-04, 1.813645e-04, 1.463917e-04, 1.215970e-04, 1.032363e-04, 1.032363e-04
1.545399e+00, 1.339578e+00, 1.176535e+00, 1.044727e+00, 8.458737e-01, 7.694296e-01, 7.041139e-01, 6.477653e-01, 5.987356e-01, 5.557481e-01, 5.177998e-01, 4.840931e-01, 4.539864e-01, 4.269581e-01, 4.025805e-01, 3.804998e-01, 3.604209e-01, 3.253153e-01, 3.099010e-01, 2.957004e-01, 2.825824e-01, 2.539087e-01, 2.297380e-01, 2.093935e-01, 1.918597e-01, 1.767882e-01, 1.635754e-01, 1.520299e-01, 4.040113e-02, 3.142066e-02, 2.539748e-02, 2.111812e-02, 1.794410e-02, 1.551006e-02, 1.359311e-02, 1.205018e-02, 9.733149e-03, 8.845672e-03, 8.088751e-03, 7.436726e-03, 6.870110e-03, 6.256701e-03, 5.737570e-03, 4.909935e-03, 4.281766e-03, 3.789614e-03, 3.393714e-03, 3.068207e-03, 2.795696e-03, 2.564106e-03, 2.364811e-03, 2.275231e-03, 2.191491e-03, 2.113041e-03, 2.039401e-03, 1.730120e-03, 1.494116e-03, 1.308705e-03, 1.159672e-03, 1.037630e-03, 9.361211e-04, 8.505647e-04, 7.776231e-04, 7.148111e-04, 6.602430e-04, 6.124641e-04, 5.703355e-04, 4.427032e-04, 3.573454e-04, 2.968268e-04, 2.520110e-04, 2.520110e-04
2.946240e+00, 2.577810e+00, 2.281034e+00, 2.037907e+00, 1.665600e+00, 1.520681e+00, 1.396055e+00, 1.287935e+00, 1.193397e+00, 1.110151e+00, 1.036381e+00, 9.706328e-01, 9.117254e-01, 8.586941e-01, 8.107427e-01, 7.672090e-01, 7.275382e-01, 6.579842e-01, 6.273648e-01, 5.991129e-01, 5.729773e-01, 5.157197e-01, 4.673214e-01, 4.264801e-01, 3.912093e-01, 3.608327e-01, 3.341600e-01, 3.108174e-01, 8.332641e-02, 6.486251e-02, 5.246227e-02, 4.364358e-02, 3.709787e-02, 3.207528e-02, 2.811784e-02, 2.493132e-02, 2.014393e-02, 1.830953e-02, 1.674467e-02, 1.539642e-02, 1.422459e-02, 1.295554e-02, 1.188144e-02, 1.016880e-02, 8.868727e-03, 7.850019e-03, 7.030449e-03, 6.356533e-03, 5.792285e-03, 5.312725e-03, 4.900011e-03, 4.714492e-03, 4.541061e-03, 4.378582e-03, 4.226060e-03, 3.585433e-03, 3.096532e-03, 2.712403e-03, 2.403619e-03, 2.150739e-03, 1.940395e-03, 1.763099e-03, 1.611937e-03, 1.481764e-03, 1.368671e-03, 1.269646e-03, 1.182330e-03, 9.177837e-04, 7.408492e-04, 6.153966e-04, 5.224920e-04, 5.224920e-04
4.942220e+00, 4.372173e+00, 3.903124e+00, 3.512383e+00, 2.902781e+00, 2.661815e+00, 2.452932e+00, 2.270464e+00, 2.109959e+00, 1.967881e+00, 1.841388e+00, 1.728179e+00, 1.626371e+00, 1.534408e+00, 1.451000e+00, 1.375065e+00, 1.305691e+00, 1.183648e+00, 1.129753e+00, 1.079933e+00, 1.033766e+00, 9.323472e-01, 8.463378e-01, 7.735357e-01, 7.105092e-01, 6.561018e-01, 6.082380e-01, 5.662733e-01, 1.533943e-01, 1.195310e-01, 9.675255e-02, 8.053454e-02, 6.848610e-02, 5.923486e-02, 5.194148e-02, 4.606619e-02, 3.723449e-02, 3.384887e-02, 3.096000e-02, 2.847049e-02, 2.630633e-02, 2.396163e-02, 2.197688e-02, 1.881177e-02, 1.640867e-02, 1.452536e-02, 1.301000e-02, 1.176379e-02, 1.072027e-02, 9.833284e-03, 9.069864e-03, 8.726679e-03, 8.405842e-03, 8.105256e-03, 7.823080e-03, 6.637767e-03, 5.733063e-03, 5.022159e-03, 4.450643e-03, 3.982562e-03, 3.593190e-03, 3.264974e-03, 2.985127e-03, 2.744124e-03, 2.534737e-03, 2.351389e-03, 2.189716e-03, 1.699857e-03, 1.372203e-03, 1.139872e-03, 9.678101e-04, 9.678101e-04
7.518320e+00, 6.736370e+00, 6.075260e+00, 5.512822e+00, 4.614821e+00, 4.253106e+00, 3.936495e+00, 3.657613e+00, 3.410524e+00, 3.190413e+00, 2.993352e+00, 2.816106e+00, 2.655997e+00, 2.510792e+00, 2.378615e+00, 2.257882e+00, 2.147247e+00, 1.951838e+00, 1.865227e+00, 1.784988e+00, 1.710482e+00, 1.546279e+00, 1.406487e+00, 1.287735e+00, 1.184633e+00, 1.095387e+00, 1.016702e+00, 9.475663e-01, 2.597717e-01, 2.026721e-01, 1.641932e-01, 1.367600e-01, 1.163592e-01, 1.006822e-01, 8.831497e-02, 7.834709e-02, 6.335423e-02, 5.760368e-02, 5.269549e-02, 4.846475e-02, 4.478610e-02, 4.079867e-02, 3.742291e-02, 3.203860e-02, 2.794972e-02, 2.474470e-02, 2.216544e-02, 2.004400e-02, 1.826736e-02, 1.675706e-02, 1.545703e-02, 1.487258e-02, 1.432616e-02, 1.381421e-02, 1.333360e-02, 1.131451e-02, 9.773181e-03, 8.561871e-03, 7.587961e-03, 6.790242e-03, 6.126612e-03, 5.567179e-03, 5.090161e-03, 4.679335e-03, 4.322387e-03, 4.009818e-03, 3.734188e-03, 2.898996e-03, 2.340305e-03, 1.944125e-03, 1.650705e-03, 1.650705e-03
1.057611e+01, 9.613870e+00, 8.771038e+00, 8.034563e+00, 6.824239e+00, 6.325354e+00, 5.883518e+00, 5.490417e+00, 5.139106e+00, 4.823787e+00, 4.539608e+00, 4.282497e+00, 4.049022e+00, 3.836277e+00, 3.641792e+00, 3.463455e+00, 3.299457e+00, 3.008440e+00, 2.878896e+00, 2.758579e+00, 2.646593e+00, 2.398868e+00, 2.187023e+00, 2.006313e+00, 1.848897e+00, 1.712210e+00, 1.591388e+00, 1.484969e+00, 4.126597e-01, 3.224005e-01, 2.614488e-01, 2.179280e-01, 1.855262e-01, 1.606045e-01, 1.409300e-01, 1.250630e-01, 1.011804e-01, 9.201466e-02, 8.418901e-02, 7.744160e-02, 7.157322e-02, 6.520878e-02, 5.981983e-02, 5.122279e-02, 4.469259e-02, 3.957292e-02, 3.545208e-02, 3.206216e-02, 2.922281e-02, 2.680879e-02, 2.473061e-02, 2.379625e-02, 2.292266e-02, 2.210413e-02, 2.133567e-02, 1.810693e-02, 1.564174e-02, 1.370410e-02, 1.214603e-02, 1.086970e-02, 9.807824e-03, 8.912604e-03, 8.149219e-03, 7.491725e-03, 6.920432e-03, 6.420144e-03, 5.978962e-03, 4.642022e-03, 3.747603e-03, 3.113304e-03, 2.643500e-03, 2.643500e-03
1.394168e+01, 1.287929e+01, 1.190278e+01, 1.101905e+01, 9.512393e+00, 8.873428e+00, 8.299373e+00, 7.782424e+00, 7.315623e+00, 6.892868e+00, 6.508858e+00, 6.159007e+00, 5.839350e+00, 5.546461e+00, 5.277373e+00, 5.029513e+00, 4.800642e+00, 4.392305e+00, 4.209633e+00, 4.039474e+00, 3.880666e+00, 3.527852e+00, 3.224586e+00, 2.964657e+00, 2.737377e+00, 2.539316e+00, 2.363735e+00, 2.208652e+00, 6.231425e-01, 4.875998e-01, 3.958537e-01, 3.302337e-01, 2.813156e-01, 2.436522e-01, 2.138945e-01, 1.898793e-01, 1.537041e-01, 1.398113e-01, 1.279454e-01, 1.177112e-01, 1.088077e-01, 9.914579e-02, 9.096336e-02, 7.790695e-02, 6.798686e-02, 6.020772e-02, 5.394500e-02, 4.879218e-02, 4.447556e-02, 4.080504e-02, 3.764476e-02, 3.622374e-02, 3.489507e-02, 3.365008e-02, 3.248119e-02, 2.756935e-02, 2.381834e-02, 2.086958e-02, 1.849814e-02, 1.655531e-02, 1.493876e-02, 1.357581e-02, 1.241349e-02, 1.141233e-02, 1.054239e-02, 9.780530e-03, 9.108651e-03, 7.072437e-03, 5.710044e-03, 4.743790e-03, 4.028071e-03, 4.028071e-03
1.738637e+01, 1.635038e+01, 1.532772e+01, 1.435625e+01, 1.261777e+01, 1.185351e+01, 1.115463e+01, 1.051592e+01, 9.931915e+00, 9.397303e+00, 8.907133e+00, 8.456891e+00, 8.042512e+00, 7.660369e+00, 7.307236e+00, 6.980252e+00, 6.676880e+00, 6.132228e+00, 5.887180e+00, 5.658150e+00, 5.443729e+00, 4.965021e+00, 4.551123e+00, 4.194450e+00, 3.881235e+00, 3.607180e+00, 3.363431e+00, 3.147459e+00, 9.030230e-01, 7.078124e-01, 5.753343e-01, 4.804023e-01, 4.095313e-01, 3.549044e-01, 3.117047e-01, 2.768155e-01, 2.242145e-01, 2.039982e-01, 1.867247e-01, 1.718212e-01, 1.588517e-01, 1.447677e-01, 1.328380e-01, 1.137977e-01, 9.932686e-02, 8.797623e-02, 7.883619e-02, 7.131449e-02, 6.501229e-02, 5.965251e-02, 5.503714e-02, 5.296165e-02, 5.102090e-02, 4.920227e-02, 4.749471e-02, 4.031826e-02, 3.483665e-02, 3.052665e-02, 2.705996e-02, 2.421949e-02, 2.185580e-02, 1.986274e-02, 1.816293e-02, 1.669871e-02, 1.542631e-02, 1.431194e-02, 1.332913e-02, 1.035033e-02, 8.357010e-03, 6.943154e-03, 5.895817e-03, 5.895817e-03
