,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hpass,Cosmics_Data_SR,Cosmics_Data_SR,,,,,,
9,Signal_M1000GeV_SR,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hpass,Signal_M1000GeV_SR,DM signal,,1.001,,lnN,,
10,Signal_M1000GeV_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hpass_RNNsyst_up,Signal_M1000GeV_SR,DM signal,,,1.0,shapes,Up,RNNsyst
11,Signal_M1000GeV_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hpass_RNNsyst_down,Signal_M1000GeV_SR,DM signal,,,1.0,shapes,Down,RNNsyst
12,Signal_M1000GeV_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hpass_pTsyst_up,Signal_M1000GeV_SR,DM signal,,,1.0,shapes,Up,pTsyst
13,Signal_M1000GeV_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hpass_pTsyst_down,Signal_M1000GeV_SR,DM signal,,,1.0,shapes,Down,pTsyst
14,Signal_M1000GeV_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hpass_t0syst_up,Signal_M1000GeV_SR,DM signal,,,1.0,shapes,Up,t0syst
15,Signal_M1000GeV_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hpass_t0syst_down,Signal_M1000GeV_SR,DM signal,,,1.0,shapes,Down,t0syst
16,Signal_M1000GeV_SR,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hpass,Signal_M1000GeV_SR,DM signal,,,,,,
81,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v4/EaDM_Cosmics_Data_SR.root,hfail,Cosmics_Data_SR,Cosmics_Data_SR,,,,,,
90,Signal_M1000GeV_SR,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hfail,Signal_M1000GeV_SR,DM signal,,1.001,,lnN,,
91,Signal_M1000GeV_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hfail_RNNsyst_up,Signal_M1000GeV_SR,DM signal,,,1.0,shapes,Up,RNNsyst
92,Signal_M1000GeV_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hfail_RNNsyst_down,Signal_M1000GeV_SR,DM signal,,,1.0,shapes,Down,RNNsyst
93,Signal_M1000GeV_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hfail_pTsyst_up,Signal_M1000GeV_SR,DM signal,,,1.0,shapes,Up,pTsyst
94,Signal_M1000GeV_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hfail_pTsyst_down,Signal_M1000GeV_SR,DM signal,,,1.0,shapes,Down,pTsyst
95,Signal_M1000GeV_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hfail_t0syst_up,Signal_M1000GeV_SR,DM signal,,,1.0,shapes,Up,t0syst
96,Signal_M1000GeV_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hfail_t0syst_down,Signal_M1000GeV_SR,DM signal,,,1.0,shapes,Down,t0syst
97,Signal_M1000GeV_SR,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v4/EaDM_Signal_M1000GeV_SR.root,hfail,Signal_M1000GeV_SR,DM signal,,,,,,
