,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,pTsyst,./histograms_for_2DAlphabet_v1/EaDM_Cosmics_Data_SR_Blind_syst.root,hpass_pTsyst_up,Cosmics_Data_SR_Blind_syst,Cosmics_Data_SR_Blind_syst,,,1.0,shapes,Up,pTsyst
1,data_obs,pass,default,black,DATA,1.0,pTsyst,./histograms_for_2DAlphabet_v1/EaDM_Cosmics_Data_SR_Blind_syst.root,hpass_pTsyst_down,Cosmics_Data_SR_Blind_syst,Cosmics_Data_SR_Blind_syst,,,1.0,shapes,Down,pTsyst
2,data_obs,pass,default,black,DATA,1.0,t0syst,./histograms_for_2DAlphabet_v1/EaDM_Cosmics_Data_SR_Blind_syst.root,hpass_t0syst_up,Cosmics_Data_SR_Blind_syst,Cosmics_Data_SR_Blind_syst,,,1.0,shapes,Up,t0syst
3,data_obs,pass,default,black,DATA,1.0,t0syst,./histograms_for_2DAlphabet_v1/EaDM_Cosmics_Data_SR_Blind_syst.root,hpass_t0syst_down,Cosmics_Data_SR_Blind_syst,Cosmics_Data_SR_Blind_syst,,,1.0,shapes,Down,t0syst
4,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v1/EaDM_Cosmics_Data_SR_Blind_syst.root,hpass,Cosmics_Data_SR_Blind_syst,Cosmics_Data_SR_Blind_syst,,,,,,
5,Signal_M500GeV_SR,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v1/EaDM_Signal_M500GeV_SR.root,hpass,Signal_M500GeV_SR,DM signal,,1.016,,lnN,,
6,Signal_M500GeV_SR,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v1/EaDM_Signal_M500GeV_SR.root,hpass,Signal_M500GeV_SR,DM signal,,,,,,
7,data_obs,fail,default,black,DATA,1.0,pTsyst,./histograms_for_2DAlphabet_v1/EaDM_Cosmics_Data_SR_Blind_syst.root,hfail_pTsyst_up,Cosmics_Data_SR_Blind_syst,Cosmics_Data_SR_Blind_syst,,,1.0,shapes,Up,pTsyst
8,data_obs,fail,default,black,DATA,1.0,pTsyst,./histograms_for_2DAlphabet_v1/EaDM_Cosmics_Data_SR_Blind_syst.root,hfail_pTsyst_down,Cosmics_Data_SR_Blind_syst,Cosmics_Data_SR_Blind_syst,,,1.0,shapes,Down,pTsyst
9,data_obs,fail,default,black,DATA,1.0,t0syst,./histograms_for_2DAlphabet_v1/EaDM_Cosmics_Data_SR_Blind_syst.root,hfail_t0syst_up,Cosmics_Data_SR_Blind_syst,Cosmics_Data_SR_Blind_syst,,,1.0,shapes,Up,t0syst
10,data_obs,fail,default,black,DATA,1.0,t0syst,./histograms_for_2DAlphabet_v1/EaDM_Cosmics_Data_SR_Blind_syst.root,hfail_t0syst_down,Cosmics_Data_SR_Blind_syst,Cosmics_Data_SR_Blind_syst,,,1.0,shapes,Down,t0syst
11,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v1/EaDM_Cosmics_Data_SR_Blind_syst.root,hfail,Cosmics_Data_SR_Blind_syst,Cosmics_Data_SR_Blind_syst,,,,,,
12,Signal_M500GeV_SR,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v1/EaDM_Signal_M500GeV_SR.root,hfail,Signal_M500GeV_SR,DM signal,,1.016,,lnN,,
13,Signal_M500GeV_SR,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v1/EaDM_Signal_M500GeV_SR.root,hfail,Signal_M500GeV_SR,DM signal,,,,,,
